time,New York,Los Angeles,Temp Difference
2023-01-01,8.85,12.433333333333332,3.583333333333332
2023-01-02,7.7749999999999995,9.483333333333333,1.708333333333333
2023-01-03,9.408333333333333,11.808333333333332,2.3999999999999986
2023-01-04,12.995833333333332,13.766666666666666,0.7708333333333339
2023-01-05,9.916666666666666,12.183333333333332,2.2666666666666657
2023-01-06,6.079166666666667,9.6625,3.583333333333333
2023-01-07,3.5749999999999997,12.095833333333333,8.520833333333334
